t,bp_number,bp_number_hh,bp_number_tt,loc_x_coarse,loc_x_fine,loc_y_fine
5.7e-10,1.0,1.0,0.0,1.65e-07,1.6530967783417058e-07,5.001913955911163e-08
5.8e-10,1.0,1.0,0.0,1.65e-07,1.6551148701423044e-07,5.000026443122462e-08
5.9e-10,1.0,1.0,0.0,1.65e-07,1.6570828708966847e-07,4.998727728871212e-08
6e-10,1.0,1.0,0.0,1.65e-07,1.6592250647118942e-07,4.998281809460726e-08
6.1e-10,1.0,1.0,0.0,1.65e-07,1.6619558567341932e-07,4.998690570395151e-08
6.2e-10,1.0,1.0,0.0,1.675e-07,1.6658581699391042e-07,5.000087790913873e-08
6.3e-10,1.0,1.0,0.0,1.675e-07,1.6700223505828265e-07,5.002531248640808e-08
6.4e-10,1.0,1.0,0.0,1.675e-07,1.6733042409773024e-07,5.0042903469046955e-08
6.5e-10,1.0,1.0,0.0,1.675e-07,1.6758400582915067e-07,5.003845093858955e-08
6.6e-10,1.0,1.0,0.0,1.675e-07,1.6780206613937947e-07,5.0021047072879244e-08
6.7e-10,1.0,1.0,0.0,1.675e-07,1.680015496653883e-07,5.000198932666187e-08
6.8e-10,1.0,1.0,0.0,1.675e-07,1.6819454735778444e-07,4.9988488359987144e-08
6.9e-10,1.0,1.0,0.0,1.675e-07,1.684015467077513e-07,4.9983313201367587e-08
7e-10,1.0,1.0,0.0,1.675e-07,1.686604635503475e-07,4.998651222481697e-08
7.1e-10,1.0,1.0,0.0,1.7000000000000001e-07,1.690313354837234e-07,4.999934444811108e-08
7.2e-10,1.0,1.0,0.0,1.7000000000000001e-07,1.6944618269187636e-07,5.002310226901434e-08
7.3e-10,1.0,1.0,0.0,1.7000000000000001e-07,1.6978516233538512e-07,5.004341648725899e-08
7.4e-10,1.0,1.0,0.0,1.7000000000000001e-07,1.7004472129181532e-07,5.0042262979563524e-08
7.5e-10,1.0,1.0,0.0,1.7000000000000001e-07,1.702650415248632e-07,5.002604361643569e-08
7.6e-10,1.0,1.0,0.0,1.7000000000000001e-07,1.7046461222844768e-07,5.0006469592818877e-08
7.7e-10,1.0,1.0,0.0,1.7000000000000001e-07,1.7065450535971273e-07,4.99913517584251e-08
7.8e-10,1.0,1.0,0.0,1.7000000000000001e-07,1.708518407331535e-07,4.9984210854664185e-08
7.9e-10,1.0,1.0,0.0,1.7000000000000001e-07,1.7108864036436096e-07,4.99853242010221e-08
8e-10,1.0,1.0,0.0,1.7250000000000002e-07,1.7142531072005397e-07,4.999551408830583e-08
8.1e-10,1.0,1.0,0.0,1.7250000000000002e-07,1.718328664524616e-07,5.001698814282801e-08
8.2e-10,1.0,1.0,0.0,1.7250000000000002e-07,1.7219588469063524e-07,5.0040975033180755e-08
8.3e-10,1.0,1.0,0.0,1.7250000000000002e-07,1.724713030714435e-07,5.004637498937111e-08
8.4e-10,1.0,1.0,0.0,1.7250000000000002e-07,1.7269875273667594e-07,5.003324871813239e-08
8.5e-10,1.0,1.0,0.0,1.7250000000000002e-07,1.7290147618313035e-07,5.001349926650072e-08
8.6e-10,1.0,1.0,0.0,1.7250000000000002e-07,1.7309033085424904e-07,4.999605765058984e-08
8.7e-10,1.0,1.0,0.0,1.7250000000000002e-07,1.73278590210025e-07,4.998589753224277e-08
8.8e-10,1.0,1.0,0.0,1.7250000000000002e-07,1.7349097246494343e-07,4.998389690719641e-08
8.9e-10,1.0,1.0,0.0,1.75e-07,1.737766195035938e-07,4.9990631151454294e-08
9e-10,1.0,1.0,0.0,1.75e-07,1.7415380086835698e-07,5.000770943478431e-08
9.1e-10,1.0,1.0,0.0,1.75e-07,1.7454588198342044e-07,5.003330704515213e-08
9.2e-10,1.0,1.0,0.0,1.75e-07,1.7485186706577722e-07,5.0048402372486565e-08
9.3e-10,1.0,1.0,0.0,1.75e-07,1.750938707645986e-07,5.004194594562599e-08
9.4e-10,1.0,1.0,0.0,1.75e-07,1.7530388444748742e-07,5.002365742556915e-08
9.5e-10,1.0,1.0,0.0,1.75e-07,1.7549530133720004e-07,5.0004015908675105e-08
9.6e-10,1.0,1.0,0.0,1.75e-07,1.756783026533702e-07,4.998988249563257e-08
9.7e-10,1.0,1.0,0.0,1.75e-07,1.7587026430938977e-07,4.9983744592238347e-08
9.8e-10,1.0,1.0,0.0,1.75e-07,1.7610268599650477e-07,4.998576741020464e-08
9.9e-10,1.0,1.0,0.0,1.775e-07,1.7644075254881031e-07,4.9997044521214976e-08
1e-09,1.0,1.0,0.0,1.775e-07,1.7683767944854258e-07,5.0019382804007944e-08
1.01e-09,1.0,1.0,0.0,1.775e-07,1.7719231043662487e-07,5.004353129302198e-08
1.02e-09,1.0,1.0,0.0,1.775e-07,1.7746393942924824e-07,5.0049185067608115e-08
1.03e-09,1.0,1.0,0.0,1.775e-07,1.7768883727828194e-07,5.003621172832762e-08
1.04e-09,1.0,1.0,0.0,1.775e-07,1.7788861605721869e-07,5.0016092191055884e-08
1.05e-09,1.0,1.0,0.0,1.775e-07,1.7807306622226593e-07,4.9997838833577574e-08
1.06e-09,1.0,1.0,0.0,1.775e-07,1.7825364633718115e-07,4.998656022183783e-08
1.07e-09,1.0,1.0,0.0,1.775e-07,1.7845133042095882e-07,4.998330924154238e-08
1.08e-09,1.0,1.0,0.0,1.775e-07,1.7870218733279355e-07,4.9988476815458434e-08
1.09e-09,1.0,1.0,0.0,1.8e-07,1.7905929480581505e-07,5.000350889810853e-08
1.1e-09,1.0,1.0,0.0,1.8e-07,1.794522634921973e-07,5.0028607109502594e-08
1.11e-09,1.0,1.0,0.0,1.8e-07,1.7977721431138357e-07,5.004900456466628e-08
1.12e-09,1.0,1.0,0.0,1.8e-07,1.800301095671985e-07,5.00482286082566e-08
1.13e-09,1.0,1.0,0.0,1.8e-07,1.8024510668519698e-07,5.0031963757628255e-08
1.14e-09,1.0,1.0,0.0,1.8e-07,1.8043804664675706e-07,5.0011339132746814e-08
1.15e-09,1.0,1.0,0.0,1.8e-07,1.806176165264272e-07,4.9994373624347285e-08
1.16e-09,1.0,1.0,0.0,1.8e-07,1.80796480306424e-07,4.9984931222022385e-08
1.17e-09,1.0,1.0,0.0,1.8e-07,1.809976951752635e-07,4.998351776172443e-08
1.18e-09,1.0,1.0,0.0,1.825e-07,1.8127204368349747e-07,4.9990627947408566e-08
1.19e-09,1.0,1.0,0.0,1.825e-07,1.816275306766375e-07,5.0008134856627875e-08
1.2e-09,1.0,1.0,0.0,1.825e-07,1.8201105314921037e-07,5.0034201973632865e-08
1.21e-09,1.0,1.0,0.0,1.825e-07,1.8231957781359254e-07,5.00517584192542e-08
1.22e-09,1.0,1.0,0.0,1.825e-07,1.8256334278087469e-07,5.0047738001611614e-08
1.23e-09,1.0,1.0,0.0,1.825e-07,1.827730184030906e-07,5.002996323519611e-08
1.24e-09,1.0,1.0,0.0,1.825e-07,1.8296178675148923e-07,5.00091738649979e-08
