t,bp_number,bp_number_hh,bp_number_tt,loc_x_coarse,loc_x_fine,loc_y_fine
5.6e-10,1.0,1.0,0.0,2.325e-07,2.3143633705499945e-07,4.991667638589581e-08
5.7e-10,1.0,1.0,0.0,2.325e-07,2.3292953594115026e-07,4.991423902000483e-08
5.8e-10,1.0,1.0,0.0,2.35e-07,2.3449612633128474e-07,4.990564094105446e-08
5.9e-10,1.0,1.0,0.0,2.35e-07,2.358327427971594e-07,4.991720094009169e-08
6e-10,1.0,1.0,0.0,2.375e-07,2.3746306514066196e-07,4.990079835647387e-08
6.1e-10,1.0,1.0,0.0,2.4000000000000003e-07,2.3882623637108506e-07,4.9912679974907485e-08
6.2e-10,1.0,1.0,0.0,2.4000000000000003e-07,2.403493834478294e-07,4.9906861119968026e-08
6.3e-10,1.0,1.0,0.0,2.425e-07,2.418778758984618e-07,4.990252872452508e-08
6.4e-10,1.0,1.0,0.0,2.425e-07,2.4323593350147375e-07,4.991188790392712e-08
6.5e-10,1.0,1.0,0.0,2.45e-07,2.44863129412576e-07,4.989561696130577e-08
6.6e-10,1.0,1.0,0.0,2.45e-07,2.4618596335799983e-07,4.990988106025425e-08
6.7e-10,1.0,1.0,0.0,2.475e-07,2.4775400286812104e-07,4.990050181851118e-08
6.8e-10,1.0,1.0,0.0,2.5e-07,2.492331754261366e-07,4.99014460137722e-08
6.9e-10,1.0,1.0,0.0,2.5e-07,2.506273676600081e-07,4.990755689688411e-08
7e-10,1.0,1.0,0.0,2.525e-07,2.52240046482578e-07,4.9893054476638535e-08
7.1e-10,1.0,1.0,0.0,2.525e-07,2.53547237891905e-07,4.990832931434401e-08
7.2e-10,1.0,1.0,0.0,2.55e-07,2.5514423113192436e-07,4.989555925097728e-08
7.3e-10,1.0,1.0,0.0,2.575e-07,2.5656711817044024e-07,4.9902162508601315e-08
7.4e-10,1.0,1.0,0.0,2.575e-07,2.5800987973438006e-07,4.990384788237469e-08
7.5e-10,1.0,1.0,0.0,2.6e-07,2.595853844585685e-07,4.9892908443289636e-08
7.6e-10,1.0,1.0,0.0,2.6e-07,2.608978575504822e-07,4.990728093281422e-08
7.7e-10,1.0,1.0,0.0,2.6250000000000003e-07,2.6251943895572837e-07,4.989206352230371e-08
7.8e-10,1.0,1.0,0.0,2.65e-07,2.6388096796597974e-07,4.99033300071208e-08
7.9e-10,1.0,1.0,0.0,2.65e-07,2.6537889044830384e-07,4.99000632450499e-08
8e-10,1.0,1.0,0.0,2.675e-07,2.669105249348964e-07,4.989481048171173e-08
8.1e-10,1.0,1.0,0.0,2.675e-07,2.6825150134559625e-07,4.990598874533817e-08
8.2e-10,1.0,1.0,0.0,2.7e-07,2.698766747325755e-07,4.989007245614502e-08
8.3e-10,1.0,1.0,0.0,2.7e-07,2.7119124714535806e-07,4.99049582017798e-08
8.4e-10,1.0,1.0,0.0,2.725e-07,2.727451735952696e-07,4.989592356420828e-08
8.5e-10,1.0,1.0,0.0,2.75e-07,2.7421807137477933e-07,4.989773802680196e-08
8.6e-10,1.0,1.0,0.0,2.75e-07,2.7560949408041597e-07,4.990360981901835e-08
8.7e-10,1.0,1.0,0.0,2.775e-07,2.772045016870397e-07,4.988968467437335e-08
8.8e-10,1.0,1.0,0.0,2.775e-07,2.785038479969431e-07,4.9905245015362416e-08
8.9e-10,1.0,1.0,0.0,2.8e-07,2.801067830272551e-07,4.989162404526341e-08
9e-10,1.0,1.0,0.0,2.825e-07,2.814963173872171e-07,4.989989486539606e-08
9.1e-10,1.0,1.0,0.0,2.825e-07,2.829543410669122e-07,4.989974697406375e-08
9.2e-10,1.0,1.0,0.0,2.85e-07,2.845169534869036e-07,4.989119771540502e-08
9.3e-10,1.0,1.0,0.0,2.85e-07,2.8583190531673695e-07,4.990413691472992e-08
9.4e-10,1.0,1.0,0.0,2.875e-07,2.87440997102309e-07,4.988784393860715e-08
9.5e-10,1.0,1.0,0.0,2.9000000000000003e-07,2.8878452574407067e-07,4.9901613241853944e-08
9.6e-10,1.0,1.0,0.0,2.9000000000000003e-07,2.9030636880871806e-07,4.98946353031056e-08
9.7e-10,1.0,1.0,0.0,2.925e-07,2.9178790850411995e-07,4.9893258562587695e-08
9.8e-10,1.0,1.0,0.0,2.925e-07,2.9315429349753467e-07,4.990121866750524e-08
9.9e-10,1.0,1.0,0.0,2.95e-07,2.947590097598254e-07,4.988599304455791e-08
1e-09,1.0,1.0,0.0,2.95e-07,2.960545273610629e-07,4.990172843481362e-08
1.01e-09,1.0,1.0,0.0,2.975e-07,2.976447816954145e-07,4.988880767352934e-08
1.02e-09,1.0,1.0,0.0,3e-07,2.990459034363642e-07,4.9895539733500947e-08
1.03e-09,1.0,1.0,0.0,3e-07,3.004847350818761e-07,4.989656828233857e-08
1.04e-09,1.0,1.0,0.0,3.025e-07,3.020535675846126e-07,4.988665505088255e-08
1.05e-09,1.0,1.0,0.0,3.025e-07,3.0335851028077795e-07,4.99001367844008e-08
1.06e-09,1.0,1.0,0.0,3.05e-07,3.049629596787526e-07,4.988383267844034e-08
1.07e-09,1.0,1.0,0.0,3.075e-07,3.063077446189996e-07,4.989717152838972e-08
1.08e-09,1.0,1.0,0.0,3.075e-07,3.078198951900731e-07,4.98905642879467e-08
1.09e-09,1.0,1.0,0.0,3.1e-07,3.09303150950036e-07,4.9888719448564976e-08
1.1e-09,1.0,1.0,0.0,3.1e-07,3.1066190577772027e-07,4.989682885014835e-08
1.11e-09,1.0,1.0,0.0,3.125e-07,3.122703927989955e-07,4.988160122287188e-08
1.12e-09,1.0,1.0,0.0,3.125e-07,3.135608503737297e-07,4.989732102324362e-08
1.13e-09,1.0,1.0,0.0,3.15e-07,3.151367925725676e-07,4.988409648441201e-08
1.14e-09,1.0,1.0,0.0,3.1750000000000003e-07,3.1654510752005186e-07,4.989157224253133e-08
1.15e-09,1.0,1.0,0.0,3.1750000000000003e-07,3.179823363502018e-07,4.989188988619451e-08
1.16e-09,1.0,1.0,0.0,3.2e-07,3.195323520942177e-07,4.988223684856306e-08
1.17e-09,1.0,1.0,0.0,3.2e-07,3.208371750844487e-07,4.989570451730551e-08
1.18e-09,1.0,1.0,0.0,3.225e-07,3.224449236949631e-07,4.9879178495187005e-08
1.19e-09,1.0,1.0,0.0,3.25e-07,3.237804398067165e-07,4.989330347138056e-08
1.2e-09,1.0,1.0,0.0,3.25e-07,3.2529779419850744e-07,4.988557623373416e-08
1.21e-09,1.0,1.0,0.0,3.275e-07,3.2676624610003236e-07,4.9885214000418343e-08
1.22e-09,1.0,1.0,0.0,3.275e-07,3.2813247882059647e-07,4.98922795328151e-08
1.23e-09,1.0,1.0,0.0,3.3e-07,3.297335150531615e-07,4.9877654622713e-08
1.24e-09,1.0,1.0,0.0,3.3e-07,3.310192743983744e-07,4.989348017860885e-08
1.25e-09,1.0,1.0,0.0,3.325e-07,3.3260046500111093e-07,4.987926406024411e-08
1.26e-09,1.0,1.0,0.0,3.35e-07,3.3398877653794077e-07,4.9888531577977706e-08
1.27e-09,1.0,1.0,0.0,3.35e-07,3.354414944192441e-07,4.988709355568284e-08
1.28e-09,1.0,1.0,0.0,3.375e-07,3.369728622338023e-07,4.9879492932637046e-08
1.29e-09,1.0,1.0,0.0,3.375e-07,3.382857174345355e-07,4.989174434534834e-08
1.3e-09,1.0,1.0,0.0,3.4000000000000003e-07,3.3989824281993e-07,4.98752680723784e-08
1.31e-09,1.0,1.0,0.0,3.4000000000000003e-07,3.4119912074735257e-07,4.989050413022671e-08
1.32e-09,1.0,1.0,0.0,3.425e-07,3.4274558575885607e-07,4.9880689376791786e-08
1.33e-09,1.0,1.0,0.0,3.4500000000000003e-07,3.441914910378426e-07,4.9883534237581726e-08
1.34e-09,1.0,1.0,0.0,3.4500000000000003e-07,3.455787036364791e-07,4.988795743623788e-08
1.35e-09,1.0,1.0,0.0,3.475e-07,3.4715928733461825e-07,4.9875123922913326e-08
1.36e-09,1.0,1.0,0.0,3.475e-07,3.4844443105096083e-07,4.989031385378593e-08
1.37e-09,1.0,1.0,0.0,3.5e-07,3.5003472446688615e-07,4.987472270456723e-08
1.38e-09,1.0,1.0,0.0,3.525e-07,3.513935050576315e-07,4.9886756750107414e-08
1.39e-09,1.0,1.0,0.0,3.525e-07,3.528741631293979e-07,4.988213926923582e-08
1.4e-09,1.0,1.0,0.0,3.55e-07,3.543738836889665e-07,4.987812666087726e-08
1.41e-09,1.0,1.0,0.0,3.55e-07,3.557070881156173e-07,4.9887961783041865e-08
1.42e-09,1.0,1.0,0.0,3.575e-07,3.5731401313580126e-07,4.987198678370452e-08
1.43e-09,1.0,1.0,0.0,3.575e-07,3.585995453077862e-07,4.988814031499071e-08
1.44e-09,1.0,1.0,0.0,3.6e-07,3.6016808588343357e-07,4.987553865859944e-08
1.45e-09,1.0,1.0,0.0,3.625e-07,3.615733500716654e-07,4.988237884945199e-08
1.46e-09,1.0,1.0,0.0,3.625e-07,3.6299596112328614e-07,4.988328144112542e-08
1.47e-09,1.0,1.0,0.0,3.65e-07,3.645499138939878e-07,4.987358970950431e-08
1.48e-09,1.0,1.0,0.0,3.65e-07,3.658452431505562e-07,4.988718506701607e-08
1.49e-09,1.0,1.0,0.0,3.6750000000000003e-07,3.6744833237204706e-07,4.987059118850435e-08
1.5e-09,1.0,1.0,0.0,3.7e-07,3.6876905962507407e-07,4.988513865105286e-08
1.51e-09,1.0,1.0,0.0,3.7e-07,3.7028475230942324e-07,4.987676380500308e-08
1.52e-09,1.0,1.0,0.0,3.7250000000000003e-07,3.7174570770067764e-07,4.987786765042915e-08
1.53e-09,1.0,1.0,0.0,3.7250000000000003e-07,3.7311346326529993e-07,4.988365989888126e-08
1.54e-09,1.0,1.0,0.0,3.75e-07,3.7469851061248194e-07,4.986982887909655e-08
1.55e-09,1.0,1.0,0.0,3.75e-07,3.7597810520584046e-07,4.988555496895496e-08
1.56e-09,1.0,1.0,0.0,3.775e-07,3.7756125534612297e-07,4.987030159849948e-08
1.57e-09,1.0,1.0,0.0,3.8e-07,3.78925972441803e-07,4.9881699481644946e-08
1.58e-09,1.0,1.0,0.0,3.8e-07,3.803939930909602e-07,4.987781886214323e-08
1.59e-09,1.0,1.0,0.0,3.825e-07,3.8189884246085393e-07,4.987301815254307e-08
1.6e-09,1.0,1.0,0.0,3.825e-07,3.832228758655772e-07,4.988340301404957e-08
1.61e-09,1.0,1.0,0.0,3.85e-07,3.8482826446846093e-07,4.986719450841376e-08
1.62e-09,1.0,1.0,0.0,3.85e-07,3.8611167232429454e-07,4.9883509691446955e-08
1.63e-09,1.0,1.0,0.0,3.875e-07,3.8767519487094826e-07,4.987096477521727e-08
1.64e-09,1.0,1.0,0.0,3.9e-07,3.8907993134067766e-07,4.9877773717013954e-08
1.65e-09,1.0,1.0,0.0,3.9e-07,3.904979596736792e-07,4.9878666447465753e-08
1.66e-09,1.0,1.0,0.0,3.925e-07,3.920493997732607e-07,4.9869051760615954e-08
1.67e-09,1.0,1.0,0.0,3.925e-07,3.9334183496585874e-07,4.988263571894453e-08
1.68e-09,1.0,1.0,0.0,3.9500000000000003e-07,3.949426727705254e-07,4.986592953696723e-08
1.69e-09,1.0,1.0,0.0,3.975e-07,3.9625839282523494e-07,4.988087026281401e-08
1.7e-09,1.0,1.0,0.0,3.975e-07,3.977748673494976e-07,4.9871923902601416e-08
1.71e-09,1.0,1.0,0.0,4e-07,3.99220764212769e-07,4.987351352109222e-08
1.72e-09,1.0,1.0,0.0,4e-07,4.00592656023404e-07,4.987898374847135e-08
1.73e-09,1.0,1.0,0.0,4.025e-07,4.02177331493215e-07,4.986564873887433e-08
1.74e-09,1.0,1.0,0.0,4.025e-07,4.0345483591295386e-07,4.988128230539059e-08
1.75e-09,1.0,1.0,0.0,4.05e-07,4.050390759805489e-07,4.986550551854612e-08
1.76e-09,1.0,1.0,0.0,4.075e-07,4.063919349318223e-07,4.98779471489283e-08
1.77e-09,1.0,1.0,0.0,4.075e-07,4.078684687665063e-07,4.987284141024842e-08
1.78e-09,1.0,1.0,0.0,4.1e-07,4.093586669490183e-07,4.9869601759172765e-08
1.79e-09,1.0,1.0,0.0,4.1e-07,4.1069048063073956e-07,4.9878858378666225e-08
1.8e-09,1.0,1.0,0.0,4.125e-07,4.122906426385875e-07,4.9863128252092896e-08
1.81e-09,1.0,1.0,0.0,4.125e-07,4.13567763077461e-07,4.9879690968474405e-08
1.82e-09,1.0,1.0,0.0,4.15e-07,4.1513868199293297e-07,4.986593849624601e-08
1.83e-09,1.0,1.0,0.0,4.175e-07,4.1652321789785815e-07,4.9874715239505726e-08
1.84e-09,1.0,1.0,0.0,4.175e-07,4.179575198072589e-07,4.9873675917385624e-08
1.85e-09,1.0,1.0,0.0,4.2e-07,4.1949152337224247e-07,4.9866101479259103e-08
1.86e-09,1.0,1.0,0.0,4.2e-07,4.207920054788454e-07,4.987839245761203e-08
1.87e-09,1.0,1.0,0.0,4.2250000000000003e-07,4.223916556687336e-07,4.98616505105987e-08
1.88e-09,1.0,1.0,0.0,4.2250000000000003e-07,4.236806566643665e-07,4.9877620615910124e-08
1.89e-09,1.0,1.0,0.0,4.25e-07,4.2522524616897525e-07,4.986663644939339e-08
1.9e-09,1.0,1.0,0.0,4.275e-07,4.2664350894427496e-07,4.987110229267617e-08
1.91e-09,1.0,1.0,0.0,4.275e-07,4.280374732139709e-07,4.987411548873732e-08
1.92e-09,1.0,1.0,0.0,4.3e-07,4.296056403292792e-07,4.9862812221379764e-08
1.93e-09,1.0,1.0,0.0,4.3e-07,4.308869747172542e-07,4.987747286185903e-08
1.94e-09,1.0,1.0,0.0,4.325e-07,4.324764924242982e-07,4.9860809722162716e-08
1.95e-09,1.0,1.0,0.0,4.35e-07,4.338056411250036e-07,4.987528444373046e-08
1.96e-09,1.0,1.0,0.0,4.35e-07,4.353063915770866e-07,4.9867431668494364e-08
1.97e-09,1.0,1.0,0.0,4.375e-07,4.36764174500259e-07,4.986774108562726e-08
1.98e-09,1.0,1.0,0.0,4.375e-07,4.381205003233806e-07,4.987423519125214e-08
1.99e-09,1.0,1.0,0.0,4.4e-07,4.397081290147268e-07,4.9860144289182386e-08
2e-09,1.0,1.0,0.0,4.4e-07,4.409812439004339e-07,4.9876366126565185e-08
2.01e-09,1.0,1.0,0.0,4.425e-07,4.4256571230225405e-07,4.986080725946666e-08
2.02e-09,1.0,1.0,0.0,4.4500000000000003e-07,4.439166010091139e-07,4.987276335233323e-08
2.03e-09,1.0,1.0,0.0,4.4500000000000003e-07,4.453832672432035e-07,4.986823984356299e-08
2.04e-09,1.0,1.0,0.0,4.475e-07,4.468835418543867e-07,4.9864660077529244e-08
2.05e-09,1.0,1.0,0.0,4.475e-07,4.482069111531253e-07,4.987411053889682e-08
2.06e-09,1.0,1.0,0.0,4.5000000000000003e-07,4.498002978504608e-07,4.985821883504149e-08
2.07e-09,1.0,1.0,0.0,4.5000000000000003e-07,4.5107496478579155e-07,4.987484626422636e-08
2.08e-09,1.0,1.0,0.0,4.525e-07,4.5264237712756036e-07,4.9861087646426174e-08
2.09e-09,1.0,1.0,0.0,4.55e-07,4.540183483840096e-07,4.986979904504695e-08
2.1e-09,1.0,1.0,0.0,4.55e-07,4.5545094930247337e-07,4.986880172299404e-08
2.11e-09,1.0,1.0,0.0,4.575e-07,4.5698747071928063e-07,4.9861467072420224e-08
2.12e-09,1.0,1.0,0.0,4.575e-07,4.5828617111055124e-07,4.9873656460330435e-08
2.13e-09,1.0,1.0,0.0,4.6e-07,4.598711471640299e-07,4.985709563682469e-08
2.14e-09,1.0,1.0,0.0,4.6e-07,4.6115540950083253e-07,4.987339581615151e-08
2.15e-09,1.0,1.0,0.0,4.625e-07,4.6271385754615097e-07,4.986164392757e-08
2.16e-09,1.0,1.0,0.0,4.65e-07,4.6413001588597377e-07,4.986724188848591e-08
2.17e-09,1.0,1.0,0.0,4.65e-07,4.6552724518701405e-07,4.986924784431518e-08
2.18e-09,1.0,1.0,0.0,4.675e-07,4.670823969841169e-07,4.9858686887013275e-08
2.19e-09,1.0,1.0,0.0,4.675e-07,4.6836418328103095e-07,4.987303418809978e-08
2.2e-09,1.0,1.0,0.0,4.7e-07,4.6995322581306713e-07,4.985643973497375e-08
2.21e-09,1.0,1.0,0.0,4.7250000000000003e-07,4.712728004081279e-07,4.987133449238074e-08
2.22e-09,1.0,1.0,0.0,4.7250000000000003e-07,4.727811335509874e-07,4.986231860698161e-08
2.23e-09,1.0,1.0,0.0,4.75e-07,4.742301029338163e-07,4.986451776090503e-08
2.24e-09,1.0,1.0,0.0,4.75e-07,4.755954798845614e-07,4.986939659852458e-08
2.25e-09,1.0,1.0,0.0,4.775e-07,4.771624142764515e-07,4.985615484900474e-08
2.26e-09,1.0,1.0,0.0,4.775e-07,4.78435843788295e-07,4.987213970244087e-08
2.27e-09,1.0,1.0,0.0,4.800000000000001e-07,4.800291991311111e-07,4.985583432176786e-08
2.28e-09,1.0,1.0,0.0,4.825e-07,4.813635966249787e-07,4.986936276347516e-08
2.29e-09,1.0,1.0,0.0,4.825e-07,4.828448781923287e-07,4.986290266864744e-08
2.3e-09,1.0,1.0,0.0,4.85e-07,4.84324565079573e-07,4.9861627282540006e-08
2.31e-09,1.0,1.0,0.0,4.85e-07,4.856617003129793e-07,4.986939565606206e-08
2.32e-09,1.0,1.0,0.0,4.875e-07,4.8724101921497e-07,4.985426285764939e-08
2.33e-09,1.0,1.0,0.0,4.875e-07,4.885119382232526e-07,4.987104890867833e-08
2.34e-09,1.0,1.0,0.0,4.9e-07,4.900876875126489e-07,4.985583974665331e-08
2.35e-09,1.0,1.0,0.0,4.925e-07,4.91452459689339e-07,4.986718847902976e-08
2.36e-09,1.0,1.0,0.0,4.925e-07,4.929056329957229e-07,4.9863533081103506e-08
2.37e-09,1.0,1.0,0.0,4.95e-07,4.944127619230371e-07,4.985899279960708e-08
2.38e-09,1.0,1.0,0.0,4.95e-07,4.957262540202228e-07,4.986921914500279e-08
2.39e-09,1.0,1.0,0.0,4.975e-07,4.973190382530064e-07,4.985298942026412e-08
2.4e-09,1.0,1.0,0.0,4.975e-07,4.985922191862535e-07,4.9869840682713305e-08
2.41e-09,1.0,1.0,0.0,5e-07,5.001480117295381e-07,4.9856172912480796e-08
2.42e-09,1.0,1.0,0.0,5.025000000000001e-07,5.015388057416537e-07,4.986509903262626e-08
2.43e-09,1.0,1.0,0.0,5.025000000000001e-07,5.029638367245578e-07,4.9863923021753633e-08
2.44e-09,1.0,1.0,0.0,5.05e-07,5.044945690828618e-07,4.985648984865078e-08
2.45e-09,1.0,1.0,0.0,5.05e-07,5.057893137802356e-07,4.986878967536457e-08
2.46e-09,1.0,1.0,0.0,5.075e-07,5.073846758419398e-07,4.9851895678373274e-08
2.47e-09,1.0,1.0,0.0,5.075e-07,5.086662208397297e-07,4.986852498732103e-08
2.48e-09,1.0,1.0,0.0,5.1e-07,5.102046502269733e-07,4.98566094215046e-08
2.49e-09,1.0,1.0,0.0,5.125e-07,5.116152620969861e-07,4.986255428104646e-08
2.5e-09,1.0,1.0,0.0,5.125e-07,5.130141250177063e-07,4.986423366819199e-08
2.51e-09,1.0,1.0,0.0,5.15e-07,5.145699921570726e-07,4.9854179021930105e-08
2.52e-09,1.0,1.0,0.0,5.15e-07,5.158510424977832e-07,4.986834444527955e-08
2.53e-09,1.0,1.0,0.0,5.175e-07,5.174450749317148e-07,4.985129688223412e-08
2.54e-09,1.0,1.0,0.0,5.2e-07,5.187516792914174e-07,4.9867006898433806e-08
2.55e-09,1.0,1.0,0.0,5.2e-07,5.20264075162645e-07,4.985718751343992e-08
2.56e-09,1.0,1.0,0.0,5.225e-07,5.216948973252783e-07,4.986024914888285e-08
2.57e-09,1.0,1.0,0.0,5.225e-07,5.23068128752862e-07,4.986445433639832e-08
2.58e-09,1.0,1.0,0.0,5.250000000000001e-07,5.246393847125367e-07,4.985226782494238e-08
2.59e-09,1.0,1.0,0.0,5.250000000000001e-07,5.259115604717706e-07,4.986762867889954e-08
2.6e-09,1.0,1.0,0.0,5.275e-07,5.275010040001766e-07,4.985093752648028e-08
2.61e-09,1.0,1.0,0.0,5.3e-07,5.288230422526912e-07,4.9865553531693345e-08
2.62e-09,1.0,1.0,0.0,5.3e-07,5.303147641428625e-07,4.985762331404886e-08
2.63e-09,1.0,1.0,0.0,5.325e-07,5.317703986020057e-07,4.985808777708863e-08
2.64e-09,1.0,1.0,0.0,5.325e-07,5.331203153325293e-07,4.9864503115619455e-08
2.65e-09,1.0,1.0,0.0,5.35e-07,5.346967768267901e-07,4.9850393557290355e-08
2.66e-09,1.0,1.0,0.0,5.35e-07,5.359656181506925e-07,4.9866894576213656e-08
2.67e-09,1.0,1.0,0.0,5.375e-07,5.375530090659148e-07,4.9850833470635623e-08
2.68e-09,1.0,1.0,0.0,5.4e-07,5.388926994246323e-07,4.986386381526279e-08
2.69e-09,1.0,1.0,0.0,5.4e-07,5.403629825619145e-07,4.9858145057554094e-08
2.7e-09,1.0,1.0,0.0,5.425e-07,5.41841534572304e-07,4.98558996751905e-08
2.71e-09,1.0,1.0,0.0,5.425e-07,5.431709056501558e-07,4.986443681325038e-08
2.72e-09,1.0,1.0,0.0,5.45e-07,5.447555319571157e-07,4.9848970298097465e-08
2.73e-09,1.0,1.0,0.0,5.45e-07,5.460237958720549e-07,4.986608878257218e-08
2.74e-09,1.0,1.0,0.0,5.475e-07,5.476016290484605e-07,4.985095659438668e-08
2.75e-09,1.0,1.0,0.0,5.5e-07,5.489603446916118e-07,4.9862323907165464e-08
2.76e-09,1.0,1.0,0.0,5.5e-07,5.504090281673059e-07,4.985852394975928e-08
2.77e-09,1.0,1.0,0.0,5.525e-07,5.519147660507182e-07,4.985412101777921e-08
2.78e-09,1.0,1.0,0.0,5.525e-07,5.532253836676859e-07,4.9864245574123575e-08
2.79e-09,1.0,1.0,0.0,5.55e-07,5.548096436384015e-07,4.984791392272552e-08
2.8e-09,1.0,1.0,0.0,5.55e-07,5.560807338787333e-07,4.986515722062961e-08
2.81e-09,1.0,1.0,0.0,5.575000000000001e-07,5.576472471270691e-07,4.9851112886796926e-08
2.82e-09,1.0,1.0,0.0,5.6e-07,5.590257564363864e-07,4.9860575582499316e-08
2.83e-09,1.0,1.0,0.0,5.6e-07,5.604530380265635e-07,4.9858858988568855e-08
