t,bp_number,bp_number_hh,bp_number_tt,loc_x_coarse,loc_x_fine,loc_y_fine
5e-10,1.0,1.0,0.0,1.675e-07,1.6733127998106893e-07,5.0030974452699715e-08
5.1e-10,1.0,1.0,0.0,1.675e-07,1.6763891047014723e-07,5.002617535727844e-08
5.2e-10,1.0,1.0,0.0,1.675e-07,1.679051101248708e-07,5.0004846464618344e-08
5.3e-10,1.0,1.0,0.0,1.675e-07,1.6816666713341244e-07,4.998563757366139e-08
5.4e-10,1.0,1.0,0.0,1.675e-07,1.6846174353306545e-07,4.997780209459269e-08
5.5e-10,1.0,1.0,0.0,1.7000000000000001e-07,1.6887237444229116e-07,4.998472937291052e-08
5.6e-10,1.0,1.0,0.0,1.7000000000000001e-07,1.693829348876494e-07,5.000660730330817e-08
5.7e-10,1.0,1.0,0.0,1.7000000000000001e-07,1.6980803695357795e-07,5.003029992824446e-08
5.8e-10,1.0,1.0,0.0,1.7000000000000001e-07,1.701173823855262e-07,5.0027259266234885e-08
5.9e-10,1.0,1.0,0.0,1.7000000000000001e-07,1.703818257735828e-07,5.000660426308279e-08
6e-10,1.0,1.0,0.0,1.7000000000000001e-07,1.7063825867956525e-07,4.998706691754124e-08
6.1e-10,1.0,1.0,0.0,1.7000000000000001e-07,1.7092142719933757e-07,4.997814452482068e-08
6.2e-10,1.0,1.0,0.0,1.7250000000000002e-07,1.7130836239269353e-07,4.998340794787514e-08
6.3e-10,1.0,1.0,0.0,1.7250000000000002e-07,1.7180745571881305e-07,5.0003243182976106e-08
6.4e-10,1.0,1.0,0.0,1.7250000000000002e-07,1.7225066377489967e-07,5.0028600061417614e-08
6.5e-10,1.0,1.0,0.0,1.7250000000000002e-07,1.7256992321904553e-07,5.0030107457137636e-08
6.6e-10,1.0,1.0,0.0,1.7250000000000002e-07,1.7283561513967164e-07,5.001104052271089e-08
6.7e-10,1.0,1.0,0.0,1.7250000000000002e-07,1.7308768786362298e-07,4.999072426593153e-08
6.8e-10,1.0,1.0,0.0,1.7250000000000002e-07,1.733570126644383e-07,4.997958294271469e-08
6.9e-10,1.0,1.0,0.0,1.7250000000000002e-07,1.7369935265727073e-07,4.998211567730846e-08
7e-10,1.0,1.0,0.0,1.75e-07,1.7418067216677866e-07,4.9998707498230635e-08
7.1e-10,1.0,1.0,0.0,1.75e-07,1.7465097567441823e-07,5.0024986020041834e-08
7.2e-10,1.0,1.0,0.0,1.75e-07,1.749907427436683e-07,5.003360581831202e-08
7.3e-10,1.0,1.0,0.0,1.75e-07,1.7526173975733296e-07,5.001770809359747e-08
7.4e-10,1.0,1.0,0.0,1.75e-07,1.7551125665013169e-07,4.999658067268619e-08
7.5e-10,1.0,1.0,0.0,1.75e-07,1.7576755909319367e-07,4.998242123201939e-08
7.6e-10,1.0,1.0,0.0,1.75e-07,1.760755363305272e-07,4.9980968419471725e-08
7.7e-10,1.0,1.0,0.0,1.775e-07,1.765258931481108e-07,4.999290584720101e-08
7.8e-10,1.0,1.0,0.0,1.775e-07,1.770199499662149e-07,5.001771861549754e-08
7.9e-10,1.0,1.0,0.0,1.775e-07,1.7739586513736947e-07,5.00349753628679e-08
8e-10,1.0,1.0,0.0,1.775e-07,1.7768015002642473e-07,5.0025210640887e-08
8.1e-10,1.0,1.0,0.0,1.775e-07,1.7793131657342486e-07,5.00041739820028e-08
8.2e-10,1.0,1.0,0.0,1.775e-07,1.7817846028394423e-07,4.998682633001528e-08
8.3e-10,1.0,1.0,0.0,1.775e-07,1.7845594325496957e-07,4.998059993433867e-08
8.4e-10,1.0,1.0,0.0,1.8e-07,1.7884093783183105e-07,4.998740573887933e-08
8.5e-10,1.0,1.0,0.0,1.8e-07,1.7933115715904732e-07,5.0007595891555626e-08
8.6e-10,1.0,1.0,0.0,1.8e-07,1.7975889740449035e-07,5.003181904058358e-08
8.7e-10,1.0,1.0,0.0,1.8e-07,1.800684865856379e-07,5.0032310854884136e-08
8.8e-10,1.0,1.0,0.0,1.8e-07,1.8032644230999747e-07,5.00135937938298e-08
8.9e-10,1.0,1.0,0.0,1.8e-07,1.8056915127574946e-07,4.9993630379498427e-08
9e-10,1.0,1.0,0.0,1.8e-07,1.8082368453904652e-07,4.998211554520825e-08
9.1e-10,1.0,1.0,0.0,1.8e-07,1.8113859410133608e-07,4.99832071181518e-08
9.2e-10,1.0,1.0,0.0,1.825e-07,1.815924554229433e-07,4.999685746078905e-08
9.3e-10,1.0,1.0,0.0,1.825e-07,1.8207117320496224e-07,5.0022082102792003e-08
9.4e-10,1.0,1.0,0.0,1.825e-07,1.824271085914479e-07,5.003602715933593e-08
9.5e-10,1.0,1.0,0.0,1.825e-07,1.827013503642415e-07,5.002419529833745e-08
9.6e-10,1.0,1.0,0.0,1.825e-07,1.829460048373746e-07,5.0003360198658035e-08
9.7e-10,1.0,1.0,0.0,1.825e-07,1.8318727507503603e-07,4.9986865606462815e-08
9.8e-10,1.0,1.0,0.0,1.825e-07,1.834584069006703e-07,4.9981360246115255e-08
9.9e-10,1.0,1.0,0.0,1.85e-07,1.8383486753995576e-07,4.9988164020347316e-08
1e-09,1.0,1.0,0.0,1.85e-07,1.8431653680059474e-07,5.000776284497614e-08
1.01e-09,1.0,1.0,0.0,1.85e-07,1.8474272453913918e-07,5.0031960611643995e-08
1.02e-09,1.0,1.0,0.0,1.85e-07,1.850513583786421e-07,5.003359501120152e-08
1.03e-09,1.0,1.0,0.0,1.85e-07,1.8530656389812506e-07,5.0015713295954126e-08
1.04e-09,1.0,1.0,0.0,1.85e-07,1.8554431791042603e-07,4.9995766728336266e-08
1.05e-09,1.0,1.0,0.0,1.85e-07,1.8578929063572585e-07,4.998344012937136e-08
1.06e-09,1.0,1.0,0.0,1.85e-07,1.860842112654946e-07,4.99830226688042e-08
1.07e-09,1.0,1.0,0.0,1.875e-07,1.86509159229756e-07,4.999446459754996e-08
1.08e-09,1.0,1.0,0.0,1.875e-07,1.8699134195400768e-07,5.0018149895828844e-08
1.09e-09,1.0,1.0,0.0,1.875e-07,1.8736535869938723e-07,5.003630050234612e-08
1.1e-09,1.0,1.0,0.0,1.875e-07,1.8764600247317615e-07,5.002867909300341e-08
1.11e-09,1.0,1.0,0.0,1.875e-07,1.8789006990564075e-07,5.000862514120413e-08
1.12e-09,1.0,1.0,0.0,1.875e-07,1.881246150033145e-07,4.99906643158614e-08
1.13e-09,1.0,1.0,0.0,1.875e-07,1.8837681768338e-07,4.998227342622911e-08
1.14e-09,1.0,1.0,0.0,1.875e-07,1.886988863428637e-07,4.998576961249947e-08
1.15e-09,1.0,1.0,0.0,1.9e-07,1.8915996810636777e-07,5.000100611448927e-08
1.16e-09,1.0,1.0,0.0,1.9e-07,1.8961812480991604e-07,5.002619491884456e-08
1.17e-09,1.0,1.0,0.0,1.9e-07,1.8995413896363228e-07,5.003686457482924e-08
1.18e-09,1.0,1.0,0.0,1.9e-07,1.9021799867832437e-07,5.0023631320740404e-08
1.19e-09,1.0,1.0,0.0,1.9e-07,1.9045506765532888e-07,5.000324573307423e-08
1.2e-09,1.0,1.0,0.0,1.9e-07,1.9068857168452282e-07,4.998750727089254e-08
1.21e-09,1.0,1.0,0.0,1.9e-07,1.9094961231279936e-07,4.998234495305122e-08
1.22e-09,1.0,1.0,0.0,1.925e-07,1.9131025454151344e-07,4.998857658419206e-08
1.23e-09,1.0,1.0,0.0,1.925e-07,1.917778502659422e-07,5.0006943280906503e-08
1.24e-09,1.0,1.0,0.0,1.925e-07,1.9220663860625703e-07,5.003142159715124e-08
1.25e-09,1.0,1.0,0.0,1.925e-07,1.925176966819375e-07,5.003570970835559e-08
1.26e-09,1.0,1.0,0.0,1.925e-07,1.9277106116524227e-07,5.0019456081534405e-08
1.27e-09,1.0,1.0,0.0,1.925e-07,1.930034945705957e-07,4.999946669962177e-08
1.28e-09,1.0,1.0,0.0,1.925e-07,1.9323696763020864e-07,4.998572186488522e-08
1.29e-09,1.0,1.0,0.0,1.925e-07,1.9350638545799993e-07,4.998293629610649e-08
1.3e-09,1.0,1.0,0.0,1.95e-07,1.9388754578066864e-07,4.999119660566208e-08
1.31e-09,1.0,1.0,0.0,1.95e-07,1.9436122856718436e-07,5.001165235317104e-08
1.32e-09,1.0,1.0,0.0,1.95e-07,1.9476553362124524e-07,5.0034401286986444e-08
1.33e-09,1.0,1.0,0.0,1.95e-07,1.9506090034221847e-07,5.003422293711096e-08
1.34e-09,1.0,1.0,0.0,1.95e-07,1.9530750469714506e-07,5.001647983290577e-08
1.35e-09,1.0,1.0,0.0,1.95e-07,1.9553669153594422e-07,4.9997056384726486e-08
1.36e-09,1.0,1.0,0.0,1.95e-07,1.957701821389512e-07,4.9984824281307825e-08
1.37e-09,1.0,1.0,0.0,1.95e-07,1.9604568041319502e-07,4.9983590547907796e-08
1.38e-09,1.0,1.0,0.0,1.9750000000000001e-07,1.9644000536994743e-07,4.999315241347419e-08
1.39e-09,1.0,1.0,0.0,1.9750000000000001e-07,1.9691287465216527e-07,5.0014821572154994e-08
1.4e-09,1.0,1.0,0.0,1.9750000000000001e-07,1.9730059435412222e-07,5.0035931781142426e-08
1.41e-09,1.0,1.0,0.0,1.9750000000000001e-07,1.9758663825039214e-07,5.0033130194717744e-08
1.42e-09,1.0,1.0,0.0,1.9750000000000001e-07,1.97828921398982e-07,5.001474320242555e-08
1.43e-09,1.0,1.0,0.0,1.9750000000000001e-07,1.980556748434375e-07,4.999577883937357e-08
1.44e-09,1.0,1.0,0.0,1.9750000000000001e-07,1.982885219892916e-07,4.998447237338837e-08
1.45e-09,1.0,1.0,0.0,1.9750000000000001e-07,1.9856653414327693e-07,4.99840454001017e-08
1.46e-09,1.0,1.0,0.0,2e-07,1.989606286134352e-07,4.9994491957282284e-08
1.47e-09,1.0,1.0,0.0,2e-07,1.9943055214681442e-07,5.001658449661245e-08
1.48e-09,1.0,1.0,0.0,2e-07,1.9980938342242692e-07,5.0036763748972744e-08
1.49e-09,1.0,1.0,0.0,2e-07,2.0009037337184076e-07,5.0032866386027516e-08
1.5e-09,1.0,1.0,0.0,2e-07,2.0032975781241607e-07,5.0014286764775896e-08
1.51e-09,1.0,1.0,0.0,2e-07,2.005542946603134e-07,4.999553434074423e-08
1.52e-09,1.0,1.0,0.0,2e-07,2.0078524478368488e-07,4.998452115001186e-08
1.53e-09,1.0,1.0,0.0,2e-07,2.010614789511122e-07,4.998418859445749e-08
1.54e-09,1.0,1.0,0.0,2.025e-07,2.014663208641603e-07,4.9994357839164616e-08
1.55e-09,1.0,1.0,0.0,2.025e-07,2.0193375758707563e-07,5.001641574954711e-08
1.56e-09,1.0,1.0,0.0,2.025e-07,2.023116238427703e-07,5.0036698016795164e-08
1.57e-09,1.0,1.0,0.0,2.025e-07,2.0259222348666623e-07,5.0033137767960505e-08
1.58e-09,1.0,1.0,0.0,2.025e-07,2.028309977085119e-07,5.001479129428338e-08
1.59e-09,1.0,1.0,0.0,2.025e-07,2.0305433349631824e-07,4.99960284587497e-08
1.6e-09,1.0,1.0,0.0,2.025e-07,2.0328279350037262e-07,4.9984778473652985e-08
1.61e-09,1.0,1.0,0.0,2.025e-07,2.0355363832852364e-07,4.9984032898657074e-08
1.62e-09,1.0,1.0,0.0,2.05e-07,2.0394175365202766e-07,4.999357310286692e-08
1.63e-09,1.0,1.0,0.0,2.05e-07,2.0440672309178704e-07,5.001497043109808e-08
1.64e-09,1.0,1.0,0.0,2.05e-07,2.0479030818815183e-07,5.003620409097448e-08
1.65e-09,1.0,1.0,0.0,2.05e-07,2.0507384544756085e-07,5.0034240110667985e-08
1.66e-09,1.0,1.0,0.0,2.05e-07,2.0531316268832246e-07,5.0016467694334376e-08
1.67e-09,1.0,1.0,0.0,2.05e-07,2.0553553300203637e-07,4.9997467189072796e-08
1.68e-09,1.0,1.0,0.0,2.05e-07,2.0576056213286128e-07,4.998542689626662e-08
1.69e-09,1.0,1.0,0.0,2.05e-07,2.0602263635008305e-07,4.998367371528159e-08
1.7e-09,1.0,1.0,0.0,2.075e-07,2.0639481905090424e-07,4.9992030408523367e-08
1.71e-09,1.0,1.0,0.0,2.075e-07,2.0685531981905722e-07,5.0012148907969575e-08
1.72e-09,1.0,1.0,0.0,2.075e-07,2.0725116622272266e-07,5.0034863450456744e-08
1.73e-09,1.0,1.0,0.0,2.075e-07,2.0754178640702647e-07,5.003583424407127e-08
1.74e-09,1.0,1.0,0.0,2.075e-07,2.0778338532626147e-07,5.001916962230353e-08
1.75e-09,1.0,1.0,0.0,2.075e-07,2.0800555216820998e-07,4.999983387008419e-08
1.76e-09,1.0,1.0,0.0,2.075e-07,2.082269714305469e-07,4.998655753601111e-08
1.77e-09,1.0,1.0,0.0,2.075e-07,2.084782603715929e-07,4.998328692820256e-08
1.78e-09,1.0,1.0,0.0,2.1e-07,2.0882889372855681e-07,4.9989968787710296e-08
1.79e-09,1.0,1.0,0.0,2.1e-07,2.0927932577638957e-07,5.0008130425167985e-08
1.8e-09,1.0,1.0,0.0,2.1e-07,2.0969295713988122e-07,5.0032243986119935e-08
1.81e-09,1.0,1.0,0.0,2.1e-07,2.099957755098912e-07,5.003753229050702e-08
1.82e-09,1.0,1.0,0.0,2.1e-07,2.1024184523758115e-07,5.002279770639772e-08
1.83e-09,1.0,1.0,0.0,2.1e-07,2.1046489623618166e-07,5.000321225002221e-08
1.84e-09,1.0,1.0,0.0,2.1e-07,2.106831675359199e-07,4.998837744130714e-08
1.85e-09,1.0,1.0,0.0,2.1e-07,2.109230728188965e-07,4.998310801129495e-08
1.86e-09,1.0,1.0,0.0,2.125e-07,2.1124836532159145e-07,4.998768652706922e-08
1.87e-09,1.0,1.0,0.0,2.125e-07,2.1167927953011147e-07,5.000324979270141e-08
1.88e-09,1.0,1.0,0.0,2.125e-07,2.1211327385516258e-07,5.002788302480343e-08
1.89e-09,1.0,1.0,0.0,2.125e-07,2.1243488293072174e-07,5.0038711918523156e-08
1.9e-09,1.0,1.0,0.0,2.125e-07,2.126884114716432e-07,5.0027154058681885e-08
1.91e-09,1.0,1.0,0.0,2.125e-07,2.1291383825928355e-07,5.0007674156364944e-08
1.92e-09,1.0,1.0,0.0,2.125e-07,2.1313005270862825e-07,4.999114162196888e-08
1.93e-09,1.0,1.0,0.0,2.125e-07,2.1335937667713006e-07,4.998342734989818e-08
1.94e-09,1.0,1.0,0.0,2.125e-07,2.1364533622054052e-07,4.998564869916248e-08
1.95e-09,1.0,1.0,0.0,2.15e-07,2.1405820598414556e-07,4.999799194188266e-08
1.96e-09,1.0,1.0,0.0,2.15e-07,2.1450863466019913e-07,5.002154888780791e-08
1.97e-09,1.0,1.0,0.0,2.15e-07,2.1485718686786738e-07,5.0038468726026924e-08
1.98e-09,1.0,1.0,0.0,2.15e-07,2.151225279350298e-07,5.003184865949052e-08
1.99e-09,1.0,1.0,0.0,2.15e-07,2.15352349696126e-07,5.001322198638853e-08
2e-09,1.0,1.0,0.0,2.15e-07,2.1556814366468785e-07,4.999511304485741e-08
2.01e-09,1.0,1.0,0.0,2.15e-07,2.1578886184274826e-07,4.998458899846415e-08
2.02e-09,1.0,1.0,0.0,2.15e-07,2.1604988009236947e-07,4.998390607416254e-08
2.03e-09,1.0,1.0,0.0,2.175e-07,2.1642280319802678e-07,4.999289205141266e-08
2.04e-09,1.0,1.0,0.0,2.175e-07,2.1687558366468559e-07,5.0013564697586206e-08
2.05e-09,1.0,1.0,0.0,2.175e-07,2.1725924959100292e-07,5.003569533624389e-08
2.06e-09,1.0,1.0,0.0,2.175e-07,2.1754299108624783e-07,5.003615920888018e-08
2.07e-09,1.0,1.0,0.0,2.175e-07,2.1778003186168367e-07,5.00197126285826e-08
2.08e-09,1.0,1.0,0.0,2.175e-07,2.1799749829317681e-07,5.000049807534556e-08
2.09e-09,1.0,1.0,0.0,2.175e-07,2.1821240565179546e-07,4.9986983437196586e-08
2.1e-09,1.0,1.0,0.0,2.175e-07,2.1845239134213018e-07,4.998297013664547e-08
2.11e-09,1.0,1.0,0.0,2.2e-07,2.1878224957072215e-07,4.998842609828562e-08
2.12e-09,1.0,1.0,0.0,2.2e-07,2.1921408392084907e-07,5.0004907669188206e-08
2.13e-09,1.0,1.0,0.0,2.2e-07,2.196356056940103e-07,5.0029478966037123e-08
2.14e-09,1.0,1.0,0.0,2.2e-07,2.199474980279346e-07,5.003886941274774e-08
2.15e-09,1.0,1.0,0.0,2.2e-07,2.2019600738729985e-07,5.0026745377321894e-08
2.16e-09,1.0,1.0,0.0,2.2e-07,2.204177010060892e-07,5.000735733908732e-08
2.17e-09,1.0,1.0,0.0,2.2e-07,2.2063004431528142e-07,4.999100973036234e-08
2.18e-09,1.0,1.0,0.0,2.2e-07,2.2085430350557908e-07,4.998325929381139e-08
2.19e-09,1.0,1.0,0.0,2.2e-07,2.2113190335707208e-07,4.99850970407546e-08
2.2e-09,1.0,1.0,0.0,2.2250000000000001e-07,2.2153248808883324e-07,4.999680042772075e-08
2.21e-09,1.0,1.0,0.0,2.2250000000000001e-07,2.2197933728286804e-07,5.001989926978445e-08
2.22e-09,1.0,1.0,0.0,2.2250000000000001e-07,2.2233180065747354e-07,5.003824857066304e-08
2.23e-09,1.0,1.0,0.0,2.2250000000000001e-07,2.2259867491018746e-07,5.003346882724489e-08
2.24e-09,1.0,1.0,0.0,2.2250000000000001e-07,2.2282786434339883e-07,5.001550319772227e-08
2.25e-09,1.0,1.0,0.0,2.2250000000000001e-07,2.2304107544062098e-07,4.99969788555469e-08
2.26e-09,1.0,1.0,0.0,2.2250000000000001e-07,2.232554042897292e-07,4.998525611361654e-08
2.27e-09,1.0,1.0,0.0,2.2250000000000001e-07,2.2350163119440991e-07,4.998304642833668e-08
2.28e-09,1.0,1.0,0.0,2.2500000000000002e-07,2.2384731854649578e-07,4.999013041823091e-08
2.29e-09,1.0,1.0,0.0,2.2500000000000002e-07,2.2428668898538867e-07,5.000862480209788e-08
2.3e-09,1.0,1.0,0.0,2.2500000000000002e-07,2.246885760606813e-07,5.003259397599383e-08
2.31e-09,1.0,1.0,0.0,2.2500000000000002e-07,2.249851192656887e-07,5.0038292591809706e-08
2.32e-09,1.0,1.0,0.0,2.2500000000000002e-07,2.2522656037380356e-07,5.0024374815315334e-08
2.33e-09,1.0,1.0,0.0,2.2500000000000002e-07,2.2544421878916147e-07,5.000495653541325e-08
2.34e-09,1.0,1.0,0.0,2.2500000000000002e-07,2.2565423953596045e-07,4.9989468270918355e-08
2.35e-09,1.0,1.0,0.0,2.2500000000000002e-07,2.2587880022750293e-07,4.998279409448586e-08
2.36e-09,1.0,1.0,0.0,2.2500000000000002e-07,2.2616099224229733e-07,4.9985458397619964e-08
2.37e-09,1.0,1.0,0.0,2.275e-07,2.265674700199426e-07,4.999809835098195e-08
2.38e-09,1.0,1.0,0.0,2.275e-07,2.270076309613456e-07,5.002172535476676e-08
2.39e-09,1.0,1.0,0.0,2.275e-07,2.273498353367471e-07,5.003875860303653e-08
2.4e-09,1.0,1.0,0.0,2.275e-07,2.276115154224128e-07,5.003279802415133e-08
2.41e-09,1.0,1.0,0.0,2.275e-07,2.2783773733298732e-07,5.001459699114095e-08
2.42e-09,1.0,1.0,0.0,2.275e-07,2.2804857925640806e-07,4.9996269426486253e-08
2.43e-09,1.0,1.0,0.0,2.275e-07,2.2826078234543082e-07,4.9984865869407297e-08
2.44e-09,1.0,1.0,0.0,2.275e-07,2.2850489347513998e-07,4.998278275534242e-08
2.45e-09,1.0,1.0,0.0,2.3e-07,2.2884760957342182e-07,4.99899015626147e-08
2.46e-09,1.0,1.0,0.0,2.3e-07,2.2928295424819092e-07,5.0008338694537254e-08
2.47e-09,1.0,1.0,0.0,2.3e-07,2.2968285359828333e-07,5.003241081535927e-08
2.48e-09,1.0,1.0,0.0,2.3e-07,2.2997872153385267e-07,5.003854813235094e-08
2.49e-09,1.0,1.0,0.0,2.3e-07,2.3021937012429795e-07,5.002499131973188e-08
2.5e-09,1.0,1.0,0.0,2.3e-07,2.3043579632206942e-07,5.000562346451421e-08
2.51e-09,1.0,1.0,0.0,2.3e-07,2.3064364467830673e-07,4.9989845253109704e-08
2.52e-09,1.0,1.0,0.0,2.3e-07,2.308638144507483e-07,4.9982629778375027e-08
2.53e-09,1.0,1.0,0.0,2.3e-07,2.3113692058281467e-07,4.9984635809119944e-08
2.54e-09,1.0,1.0,0.0,2.325e-07,2.3153048667808614e-07,4.999635872078569e-08
2.55e-09,1.0,1.0,0.0,2.325e-07,2.3197041813925586e-07,5.001942287065765e-08
2.56e-09,1.0,1.0,0.0,2.325e-07,2.3232038438352058e-07,5.003820845104532e-08
2.57e-09,1.0,1.0,0.0,2.325e-07,2.3258580070603974e-07,5.003434506754529e-08
2.58e-09,1.0,1.0,0.0,2.325e-07,2.3281303528321386e-07,5.0016833297140276e-08
2.59e-09,1.0,1.0,0.0,2.325e-07,2.3302311420494788e-07,4.9998079901294564e-08
2.6e-09,1.0,1.0,0.0,2.325e-07,2.3323159884130034e-07,4.9985567384461676e-08
2.61e-09,1.0,1.0,0.0,2.325e-07,2.334657326425494e-07,4.9982196094431164e-08
2.62e-09,1.0,1.0,0.0,2.35e-07,2.337883213172164e-07,4.9987803582930586e-08
2.63e-09,1.0,1.0,0.0,2.35e-07,2.342088195237482e-07,5.000437612781146e-08
2.64e-09,1.0,1.0,0.0,2.35e-07,2.3462227015084542e-07,5.002899028135386e-08
2.65e-09,1.0,1.0,0.0,2.35e-07,2.3493105973334443e-07,5.003935196740477e-08
2.66e-09,1.0,1.0,0.0,2.35e-07,2.3517695686457975e-07,5.0028362892581534e-08
2.67e-09,1.0,1.0,0.0,2.35e-07,2.353950578821017e-07,5.000922342191343e-08
2.68e-09,1.0,1.0,0.0,2.35e-07,2.356014389628124e-07,4.999220339642705e-08
2.69e-09,1.0,1.0,0.0,2.35e-07,2.358141529878356e-07,4.9983068514653487e-08
2.7e-09,1.0,1.0,0.0,2.35e-07,2.360678995150342e-07,4.9983030324450056e-08
2.71e-09,1.0,1.0,0.0,2.375e-07,2.364305065641961e-07,4.999228662779976e-08
2.72e-09,1.0,1.0,0.0,2.375e-07,2.3686823668076653e-07,5.0013081800028735e-08
2.73e-09,1.0,1.0,0.0,2.375e-07,2.3724307779686672e-07,5.0035527987388064e-08
2.74e-09,1.0,1.0,0.0,2.375e-07,2.3752257337201895e-07,5.0037321701142844e-08
2.75e-09,1.0,1.0,0.0,2.375e-07,2.377554588403479e-07,5.002193151948963e-08
2.76e-09,1.0,1.0,0.0,2.375e-07,2.3796712980560845e-07,5.000263140911668e-08
2.77e-09,1.0,1.0,0.0,2.375e-07,2.3817212041835392e-07,4.9987902802571896e-08
2.78e-09,1.0,1.0,0.0,2.375e-07,2.383924286341454e-07,4.998186786218267e-08
2.79e-09,1.0,1.0,0.0,2.375e-07,2.3867033591090564e-07,4.998483028128948e-08
2.8e-09,1.0,1.0,0.0,2.4000000000000003e-07,2.390697590397593e-07,4.9997663697586945e-08
