t,bp_number,bp_number_hh,bp_number_tt,loc_x_coarse,loc_x_fine,loc_y_fine
1.94e-09,1.0,1.0,0.0,3.5e-07,3.4967277606858097e-07,4.991243309616025e-08
1.95e-09,1.0,1.0,0.0,3.5e-07,3.5053481227649447e-07,4.9936248171957883e-08
1.96e-09,1.0,1.0,0.0,3.525e-07,3.5158637281537727e-07,4.991527145026268e-08
1.97e-09,1.0,1.0,0.0,3.525e-07,3.5265838471739503e-07,4.992804821652515e-08
1.98e-09,1.0,1.0,0.0,3.525e-07,3.535034592941407e-07,4.9927268737186135e-08
1.99e-09,1.0,1.0,0.0,3.55e-07,3.5471240647411724e-07,4.991243192287572e-08
2e-09,1.0,1.0,0.0,3.55e-07,3.5556432451677364e-07,4.9935452806404756e-08
2.01e-09,1.0,1.0,0.0,3.575e-07,3.5663334737945006e-07,4.991384640558621e-08
2.02e-09,1.0,1.0,0.0,3.575e-07,3.5768707455154645e-07,4.992856074687546e-08
2.03e-09,1.0,1.0,0.0,3.575e-07,3.5853930155255923e-07,4.992568600412218e-08
2.04e-09,1.0,1.0,0.0,3.6e-07,3.597542192449725e-07,4.991255708651867e-08
2.05e-09,1.0,1.0,0.0,3.6e-07,3.6059708190162055e-07,4.9934582076017716e-08
2.06e-09,1.0,1.0,0.0,3.625e-07,3.616762742754651e-07,4.99125367530585e-08
2.07e-09,1.0,1.0,0.0,3.625e-07,3.62712974238737e-07,4.9928891395730966e-08
2.08e-09,1.0,1.0,0.0,3.625e-07,3.6357261222393303e-07,4.9924266864565586e-08
2.09e-09,1.0,1.0,0.0,3.65e-07,3.647855760517353e-07,4.9912687947055396e-08
2.1e-09,1.0,1.0,0.0,3.65e-07,3.6562195932989517e-07,4.9933708306674924e-08
2.11e-09,1.0,1.0,0.0,3.6750000000000003e-07,3.667151666743128e-07,4.991144742599269e-08
2.12e-09,1.0,1.0,0.0,3.6750000000000003e-07,3.677363003101025e-07,4.9929057285013866e-08
2.13e-09,1.0,1.0,0.0,3.6750000000000003e-07,3.6860334875665504e-07,4.9922887289843203e-08
2.14e-09,1.0,1.0,0.0,3.7e-07,3.698133708021559e-07,4.991276504755547e-08
2.15e-09,1.0,1.0,0.0,3.7e-07,3.7064462167669263e-07,4.993285572366349e-08
2.16e-09,1.0,1.0,0.0,3.7250000000000003e-07,3.7175012430716824e-07,4.9910403170946854e-08
2.17e-09,1.0,1.0,0.0,3.7250000000000003e-07,3.7275719918431396e-07,4.992916904968222e-08
2.18e-09,1.0,1.0,0.0,3.7250000000000003e-07,3.736315100886484e-07,4.992154661706471e-08
2.19e-09,1.0,1.0,0.0,3.75e-07,3.748379203136049e-07,4.9912850342269785e-08
2.2e-09,1.0,1.0,0.0,3.75e-07,3.7566513734478e-07,4.993194681170551e-08
2.21e-09,1.0,1.0,0.0,3.775e-07,3.7677456961859156e-07,4.990926081691758e-08
2.22e-09,1.0,1.0,0.0,3.775e-07,3.777698318035392e-07,4.992915005385875e-08
2.23e-09,1.0,1.0,0.0,3.775e-07,3.7865188698406533e-07,4.9920467109404886e-08
2.24e-09,1.0,1.0,0.0,3.8e-07,3.798594624710514e-07,4.991296645917255e-08
2.25e-09,1.0,1.0,0.0,3.8e-07,3.8068356695396647e-07,4.993105139498891e-08
2.26e-09,1.0,1.0,0.0,3.825e-07,3.81802156388992e-07,4.990840545982524e-08
2.27e-09,1.0,1.0,0.0,3.825e-07,3.8278628091088225e-07,4.992906204247237e-08
2.28e-09,1.0,1.0,0.0,3.825e-07,3.836748154778518e-07,4.991931695763927e-08
2.29e-09,1.0,1.0,0.0,3.85e-07,3.848782322774101e-07,4.9912995968428995e-08
2.3e-09,1.0,1.0,0.0,3.85e-07,3.856999291504776e-07,4.99302373347978e-08
2.31e-09,1.0,1.0,0.0,3.875e-07,3.868329574896344e-07,4.990778936614804e-08
2.32e-09,1.0,1.0,0.0,3.875e-07,3.878066468907389e-07,4.992887165902837e-08
2.33e-09,1.0,1.0,0.0,3.875e-07,3.8870022324727104e-07,4.991819205809923e-08
2.34e-09,1.0,1.0,0.0,3.9e-07,3.898944467161991e-07,4.9912954201924783e-08
2.35e-09,1.0,1.0,0.0,3.9e-07,3.9071426746527917e-07,4.9929416425419376e-08
2.36e-09,1.0,1.0,0.0,3.925e-07,3.9185374221552565e-07,4.990699203420178e-08
2.37e-09,1.0,1.0,0.0,3.925e-07,3.928190709199558e-07,4.9928672647496044e-08
2.38e-09,1.0,1.0,0.0,3.925e-07,3.937179066585993e-07,4.991723989151251e-08
2.39e-09,1.0,1.0,0.0,3.9500000000000003e-07,3.949082545701713e-07,4.99129223229886e-08
2.4e-09,1.0,1.0,0.0,3.9500000000000003e-07,3.957266467160296e-07,4.9928597597537365e-08
2.41e-09,1.0,1.0,0.0,3.975e-07,3.9687140077405823e-07,4.9906306985043846e-08
2.42e-09,1.0,1.0,0.0,3.975e-07,3.9782962248039576e-07,4.99283625249161e-08
2.43e-09,1.0,1.0,0.0,4e-07,3.9873862594318757e-07,4.9916029917055296e-08
2.44e-09,1.0,1.0,0.0,4e-07,3.9991344483086974e-07,4.991274541142587e-08
2.45e-09,1.0,1.0,0.0,4e-07,4.0073161771322975e-07,4.992793632129879e-08
2.46e-09,1.0,1.0,0.0,4.025e-07,4.018860493380217e-07,4.9905728871624064e-08
2.47e-09,1.0,1.0,0.0,4.025e-07,4.028383898929269e-07,4.9928016354727625e-08
2.48e-09,1.0,1.0,0.0,4.05e-07,4.037511931505165e-07,4.99152294045009e-08
2.49e-09,1.0,1.0,0.0,4.05e-07,4.049228561138382e-07,4.9912583544384635e-08
2.5e-09,1.0,1.0,0.0,4.05e-07,4.057401843344379e-07,4.992721541245314e-08
2.51e-09,1.0,1.0,0.0,4.075e-07,4.0689785631930874e-07,4.990509562066488e-08
2.52e-09,1.0,1.0,0.0,4.075e-07,4.0784541932742175e-07,4.99276893149276e-08
2.53e-09,1.0,1.0,0.0,4.1e-07,4.0876125677710696e-07,4.9914455110394885e-08
2.54e-09,1.0,1.0,0.0,4.1e-07,4.099302709344556e-07,4.991236483728042e-08
2.55e-09,1.0,1.0,0.0,4.1e-07,4.107468790026368e-07,4.992657066410273e-08
2.56e-09,1.0,1.0,0.0,4.125e-07,4.1190697641905e-07,4.9904493798313144e-08
2.57e-09,1.0,1.0,0.0,4.125e-07,4.1285078033747864e-07,4.9927291450375555e-08
2.58e-09,1.0,1.0,0.0,4.15e-07,4.137758669882986e-07,4.991402404617197e-08
2.59e-09,1.0,1.0,0.0,4.15e-07,4.1494210381241295e-07,4.9912118658609954e-08
2.6e-09,1.0,1.0,0.0,4.15e-07,4.1575725767961266e-07,4.992590496864708e-08
2.61e-09,1.0,1.0,0.0,4.175e-07,4.169134916701453e-07,4.990401618130461e-08
2.62e-09,1.0,1.0,0.0,4.175e-07,4.17854555426848e-07,4.9926838581800596e-08
2.63e-09,1.0,1.0,0.0,4.2e-07,4.1878109589195317e-07,4.9913413707761396e-08
2.64e-09,1.0,1.0,0.0,4.2e-07,4.199457490641496e-07,4.9911738818223973e-08
2.65e-09,1.0,1.0,0.0,4.2e-07,4.207604122226438e-07,4.9925379613242355e-08
2.66e-09,1.0,1.0,0.0,4.2250000000000003e-07,4.2191751040263486e-07,4.990350956554708e-08
2.67e-09,1.0,1.0,0.0,4.2250000000000003e-07,4.2285678379217993e-07,4.992642209617942e-08
2.68e-09,1.0,1.0,0.0,4.25e-07,4.237839840950087e-07,4.991292041194114e-08
2.69e-09,1.0,1.0,0.0,4.25e-07,4.2494764710119004e-07,4.9911315562994974e-08
2.7e-09,1.0,1.0,0.0,4.25e-07,4.257618727664921e-07,4.9924837977091074e-08
2.71e-09,1.0,1.0,0.0,4.275e-07,4.2691247825909376e-07,4.99028654854977e-08
2.72e-09,1.0,1.0,0.0,4.275e-07,4.278516366361785e-07,4.9925963400082114e-08
2.73e-09,1.0,1.0,0.0,4.3e-07,4.2878462281640253e-07,4.9912398847541086e-08
2.74e-09,1.0,1.0,0.0,4.3e-07,4.2994783861550216e-07,4.9910890084984577e-08
2.75e-09,1.0,1.0,0.0,4.3e-07,4.3076170539077803e-07,4.9924345170639444e-08
2.76e-09,1.0,1.0,0.0,4.325e-07,4.319118383902773e-07,4.9902414938044036e-08
2.77e-09,1.0,1.0,0.0,4.325e-07,4.3285091242680893e-07,4.9925492341097246e-08
2.78e-09,1.0,1.0,0.0,4.35e-07,4.3378310567176224e-07,4.9911935050971584e-08
2.79e-09,1.0,1.0,0.0,4.35e-07,4.349463873900469e-07,4.991036605160186e-08
2.8e-09,1.0,1.0,0.0,4.35e-07,4.3575993931255645e-07,4.992395460777559e-08
2.81e-09,1.0,1.0,0.0,4.375e-07,4.369089660341689e-07,4.990193896220028e-08
